x,y,z
0.240481,0.352705,-0.001073
0.310621,0.553106,-0.000816
0.232465,0.410822,-0.002038
0.492986,0.899800,0.000372
0.889780,0.414830,0.000138
0.601202,0.665331,-0.001881
0.130261,0.571142,0.000684
0.154309,0.244489,0.000492
0.595190,0.617234,-0.001658
0.482966,0.683367,-0.000433
0.310621,0.613226,-0.001701
0.228457,0.422846,-0.001223
0.753507,0.899800,-0.000020
0.454910,0.845691,-0.000492
0.793587,0.486974,-0.002507
0.056112,0.985972,0.000505
0.058116,0.322645,-0.001533
0.963928,0.917836,-0.000685
0.402806,0.707415,-0.001139
0.122244,0.492986,0.000114
0.414830,0.787575,0.002216
0.815631,0.382766,0.000774
0.555110,0.376754,-0.001461
0.282565,0.430862,0.000458
0.791583,0.677355,0.001042
0.555110,0.769539,-0.000399
0.619238,0.727455,-0.001350
0.048096,0.148297,0.002315
0.701403,0.440882,0.000738
0.072144,0.224449,0.002189
0.268537,0.619238,-0.000871
0.723447,0.611222,0.000384
0.977956,0.747495,0.000414
0.683367,0.226453,0.000110
0.853707,0.136273,0.000093
0.901804,0.200401,0.000624
0.507014,0.551102,-0.000412
0.673347,0.104208,-0.000095
0.795591,0.663327,0.001311
0.020040,0.979960,0.000019
0.238477,0.879760,-0.000790
0.386774,0.883768,-0.000513
0.252505,0.605210,-0.000948
0.132265,0.629259,0.001209
0.028056,0.635271,-0.001363
0.881764,0.002004,-0.000232
0.529058,0.174349,-0.001085
0.971944,0.843687,-0.001713
0.653307,0.076152,-0.000570
0.240481,0.619238,-0.000893
0.166333,0.296593,0.000137
0.202405,0.711423,-0.000627
0.861723,0.464930,0.001298
0.310621,0.509018,-0.000042
0.983968,0.545090,-0.000866
0.911824,0.835671,-0.000202
0.318637,0.098196,-0.000207
0.935872,0.436874,-0.000286
0.078156,0.160321,0.002183
0.959920,0.837675,-0.001782
0.004008,0.192385,0.001945
0.072144,0.689379,-0.000637
0.537074,0.871743,0.000377
0.398798,0.965932,-0.000562
0.460922,0.084168,0.000826
0.008016,0.915832,-0.000307
0.218437,0.470942,-0.000110
0.180361,0.394790,0.000442
0.617234,0.250501,-0.000445
0.440882,0.571142,-0.000947
0.082164,0.176353,0.001751
0.687375,0.064128,-0.000899
0.376754,0.212425,0.000633
0.358717,0.683367,-0.000287
0.272545,0.939880,0.000371
0.320641,0.294589,-0.000676
0.643287,0.040080,0.000253
0.488978,0.813627,0.000101
0.434870,0.839679,0.000860
0.895792,0.929860,-0.000216
0.082164,0.162325,0.002277
0.733467,0.050100,0.001548
0.657315,0.835671,-0.000250
0.262525,0.837675,-0.001341
0.426854,0.739479,-0.000553
0.484970,0.434870,-0.000005
0.621242,0.128257,-0.001622
0.861723,0.725451,0.000125
0.629259,0.949900,-0.001381
0.330661,0.410822,0.000416
0.545090,0.939880,0.001683
0.416834,0.020040,-0.000027
0.208417,0.130261,0.000808
0.250501,0.412826,-0.001429
0.378758,0.246493,-0.001139
0.745491,0.673347,-0.001385
0.382766,0.362725,-0.000026
0.434870,0.362725,-0.000758
0.422846,0.094188,0.000810
0.765531,0.030060,0.000603
0.142285,0.004008,-0.000056
0.254509,0.903808,-0.000090
0.535070,0.276553,-0.000367
0.350701,0.687375,-0.001056
0.861723,0.336673,-0.000778
0.110220,0.963928,-0.000731
0.599198,0.553106,0.000349
0.631263,0.334669,-0.000169
0.212425,0.833667,-0.000904
0.625251,0.567134,-0.000697
0.472946,0.949900,0.000859
0.304609,0.847695,-0.000939
0.793587,0.561122,-0.000310
0.849699,0.206413,0.001023
0.561122,0.831663,0.001449
0.653307,0.200401,0.000370
0.619238,0.150301,-0.001062
0.565130,0.482966,-0.000398
0.591182,0.669339,-0.000896
0.364729,1.000000,-0.000712
0.438878,0.945892,-0.000371
0.382766,0.699399,-0.000585
0.645291,0.961924,-0.001147
0.625251,0.979960,0.000430
0.785571,0.575150,-0.000736
0.529058,0.765531,-0.000265
0.190381,0.521042,-0.000242
0.637275,0.957916,-0.001084
0.374749,0.645291,-0.001177
0.070140,0.008016,0.000276
0.388778,0.993988,-0.000566
0.897796,0.753507,0.001331
0.577154,0.094188,-0.000113
0.116232,0.845691,0.000650
0.344689,0.170341,-0.000870
0.679359,0.937876,0.000645
0.366733,0.214429,-0.000414
0.655311,0.675351,0.000202
0.368737,0.442886,-0.000703
0.697395,0.517034,0.000745
0.306613,0.220441,0.001140
0.837675,0.665331,-0.000825
0.060120,0.801603,0.001197
0.825651,0.847695,0.000055
0.202405,0.404810,-0.000303
0.138277,0.693387,0.000237
0.627255,0.875752,0.000088
0.819639,0.511022,0.000333
0.388778,0.026052,-0.000296
0.673347,0.689379,-0.000670
0.533066,0.262525,-0.000154
0.747495,0.442886,0.000824
0.775551,0.496994,-0.001703
0.763527,0.969940,0.000207
0.683367,0.248497,0.000468
0.581162,0.923848,-0.000654
0.725451,0.368737,0.001084
0.555110,0.699399,-0.001280
0.302605,0.328657,0.000119
0.356713,0.755511,0.000603
0.498998,0.034068,0.000319
0.913828,0.100200,-0.000744
0.448898,0.735471,0.000246
0.168337,0.621242,0.001602
0.002004,0.871743,0.001331
0.817635,0.571142,-0.000849
0.046092,0.408818,0.001370
0.474950,0.741483,0.001418
0.412826,0.889780,-0.000198
0.126253,0.186373,0.000416
0.434870,0.456914,-0.000309
0.851703,0.843687,-0.000378
0.665331,0.352705,0.000093
0.745491,0.577154,0.000091
0.208417,0.314629,-0.001642
0.428858,0.014028,-0.000096
0.677355,0.322645,-0.000342
0.038076,0.110220,0.001566
0.735471,0.823647,0.000828
0.529058,0.635271,-0.001569
0.074148,0.941884,0.000509
0.771543,0.068136,0.001552
0.883768,0.190381,0.000281
0.400802,0.615230,0.000437
0.607214,0.779559,0.000163
0.827655,0.474950,0.001745
0.811623,0.853707,0.000046
0.635271,0.392786,0.000718
0.919840,0.783567,-0.000519
0.771543,0.448898,-0.001161
0.212425,0.314629,-0.001945
0.298597,0.831663,-0.001043
0.559118,0.032064,-0.000182
0.771543,0.527054,-0.001040
0.374749,0.328657,-0.000559
0.769539,0.535070,0.000372
0.823647,0.162325,0.001278
0.096192,0.513026,-0.000152
0.577154,0.152305,-0.001846
0.132265,0.000000,-0.000495
0.771543,0.442886,-0.000463
0.719439,0.709419,-0.001416
0.695391,0.827655,-0.000330
0.494990,0.815631,0.000157
0.687375,0.042084,-0.000319
0.845691,0.617234,-0.002280
0.290581,0.152305,0.001648
0.162325,0.162325,0.001299
0.741483,0.857715,0.001224
0.102204,0.685371,-0.000765
0.052104,0.769539,0.000422
0.420842,0.102204,0.000878
0.206413,0.517034,0.000743
0.797595,0.020040,-0.001568
0.935872,0.186373,0.001234
0.352705,0.478958,-0.001475
0.064128,0.653307,-0.000110
0.807615,0.757515,0.000456
0.366733,0.416834,0.000342
0.168337,0.923848,0.000565
0.032064,0.905812,0.000411
0.897796,0.715431,0.001074
0.753507,0.228457,-0.000429
0.024048,0.124248,0.002227
0.148297,0.531062,0.000107
0.895792,0.268537,0.000725
0.681363,0.078156,-0.000351
0.969940,0.036072,-0.001251
0.775551,0.615230,-0.000961
0.977956,0.759519,-0.000224
0.414830,0.296593,-0.001060
0.971944,0.490982,0.000505
0.410822,0.955912,-0.000519
0.597194,0.280561,-0.000047
0.476954,0.769539,0.000167
0.206413,0.364729,0.001249
0.619238,0.208417,0.000266
0.232465,0.865731,0.000505
0.022044,0.631263,-0.000968
0.971944,0.979960,-0.000996
0.709419,0.486974,0.000127
0.559118,0.232465,0.000131
0.236473,0.831663,-0.000512
0.092184,0.925852,-0.000403
0.090180,0.743487,-0.000105
0.018036,0.837675,0.001427
0.496994,0.128257,0.000311
0.334669,0.667335,0.000005
0.503006,0.643287,-0.001744
0.122244,0.609218,0.001123
0.014028,0.835671,0.001380
0.697395,0.529058,0.000644
0.833667,0.769539,-0.000951
0.671343,0.883768,-0.001342
0.665331,0.843687,0.000252
0.559118,0.428858,-0.000650
0.314629,0.312625,-0.000543
0.761523,0.759519,0.001244
0.198397,0.763527,-0.000390
0.276553,0.354709,-0.000816
0.543086,0.583166,0.000124
0.551102,0.875752,-0.000065
0.633267,0.366733,0.000782
0.635271,0.368737,0.000656
0.967936,0.242485,0.002514
0.517034,0.571142,0.000347
0.901804,0.494990,-0.000227
0.919840,0.795591,0.000736
0.607214,0.098196,-0.000671
0.805611,0.466934,0.000509
0.366733,0.755511,-0.000166
0.230461,0.731463,-0.001386
0.685371,0.108216,-0.000219
0.991984,0.975952,-0.001374
0.563126,0.358717,-0.000264
0.909820,0.386774,0.001750
0.579158,0.038076,-0.000377
0.633267,0.092184,-0.000743
0.420842,0.122244,0.002630
0.985972,0.583166,-0.000144
0.705411,0.046092,-0.000175
0.975952,0.054108,0.001344
0.945892,0.737475,0.000755
0.831663,0.537074,-0.000076
0.615230,0.400802,0.000197
0.084168,0.613226,0.000226
0.627255,0.022044,0.000390
0.272545,0.781563,-0.001534
0.829659,0.969940,-0.002279
0.104208,0.388778,0.001548
0.761523,0.098196,-0.000100
0.132265,0.647295,0.000264
0.088176,0.092184,0.000418
0.719439,0.997996,0.000784
0.607214,0.270541,0.000296
0.619238,0.749499,-0.001579
0.975952,0.929860,-0.000606
0.020040,0.288577,-0.000687
0.430862,0.408818,-0.001100
0.689379,0.376754,0.000646
0.595190,0.541082,-0.000363
0.390782,0.362725,-0.000537
0.358717,0.032064,0.001392
0.484970,0.410822,-0.000440
0.945892,0.957916,-0.000472
0.907816,0.851703,-0.001096
0.238477,0.897796,-0.001129
0.897796,0.348697,0.001422
0.472946,0.507014,-0.000035
0.559118,0.589178,-0.000336
0.919840,0.725451,0.000881
0.186373,0.202405,0.001057
0.200401,0.889780,-0.001013
0.755511,0.739479,-0.000283
0.396794,0.927856,0.000163
0.617234,0.969940,0.000618
0.835671,0.893788,-0.001538
0.222445,0.044088,-0.000427
0.799599,0.823647,0.000722
0.194389,0.212425,0.000685
0.480962,0.026052,0.000468
0.937876,0.306613,0.000370
0.815631,0.745491,-0.000436
0.280561,0.957916,0.000105
0.008016,0.446894,-0.001051
0.947896,0.114228,-0.000821
0.869739,0.861723,0.000499
0.412826,0.250501,-0.000137
0.126253,0.002004,-0.000612
0.332665,0.705411,-0.001242
0.817635,0.310621,-0.001350
0.028056,0.725451,0.000567
0.785571,0.260521,0.000540
0.975952,0.228457,0.003749
0.693387,0.152305,0.000549
0.238477,0.094188,-0.001724
0.164329,0.995992,0.000046
0.462926,0.090180,0.001062
0.815631,0.326653,-0.000083
0.757515,0.434870,-0.000868
0.422846,0.032064,0.001292
0.911824,0.739479,0.001627
0.593186,0.156313,-0.001292
0.278557,0.198397,0.000602
0.218437,0.725451,-0.001240
0.106212,0.889780,0.001495
0.088176,0.112224,0.001019
0.246493,0.150301,0.002144
0.106212,0.723447,-0.000611
0.072144,0.444890,0.000882
0.605210,0.831663,-0.000486
0.743487,0.651303,-0.000992
0.525050,0.639279,-0.001556
0.779559,0.184369,0.002344
0.769539,0.118236,0.000169
0.212425,0.478958,0.000471
0.394790,0.082164,0.000306
0.264529,0.346693,-0.000100
0.593186,0.300601,0.000729
0.388778,0.472946,-0.002044
0.372745,0.396794,-0.000450
1.000000,0.841683,0.000655
0.182365,0.639279,0.000957
0.719439,0.428858,0.001205
0.484970,0.833667,-0.000271
0.919840,0.617234,-0.000236
0.022044,0.983968,-0.000224
0.008016,0.745491,-0.000144
0.346693,0.719439,-0.001400
0.308617,0.102204,-0.000091
0.170341,0.979960,-0.000589
0.847695,0.957916,-0.001106
0.474950,0.218437,-0.001927
0.318637,0.028056,0.000823
0.128257,0.316633,0.000547
0.961924,0.052104,0.000658
0.444890,0.993988,0.001144
0.635271,0.687375,-0.001779
0.995992,0.120240,0.001530
0.953908,0.386774,0.000041
0.741483,0.050100,0.001068
0.623246,0.639279,-0.001152
0.454910,0.158317,-0.001091
0.342685,0.302605,-0.000451
0.763527,0.701403,-0.000867
0.316633,0.166333,0.000619
0.464930,0.428858,-0.000084
0.260521,0.579158,-0.000425
0.707415,0.484970,0.000556
0.969940,0.723447,0.001201
0.987976,0.809619,0.000577
0.234469,0.318637,-0.000325
0.064128,0.689379,-0.001016
0.144289,0.002004,-0.000254
0.667335,0.054108,-0.000330
0.468938,0.973948,0.002751
0.783567,0.505010,-0.002378
0.348697,0.292585,-0.000881
0.246493,0.875752,-0.000983
0.178357,0.873747,-0.000870
0.148297,0.216433,0.000160
0.458918,0.334669,0.001024
1.000000,0.084168,0.000327
0.557114,0.298597,-0.000580
0.833667,0.925852,-0.000412
0.555110,0.170341,-0.002274
0.154309,0.553106,0.002178
0.863727,0.693387,0.000225
0.731463,0.474950,-0.000120
0.124248,0.867735,0.000594
0.218437,0.861723,-0.000075
0.186373,0.777555,-0.000084
0.931864,0.761523,-0.000154
0.258517,0.567134,-0.000133
0.242485,0.609218,-0.000645
0.773547,0.929860,-0.000186
0.963928,0.593186,-0.000519
0.444890,0.396794,-0.000558
0.026052,0.549098,-0.000491
0.547094,0.557114,-0.000644
0.486974,0.326653,0.000464
0.436874,0.324649,0.001259
0.192385,0.783567,-0.000086
0.657315,0.256513,0.001221
0.875752,0.234469,0.000238
0.400802,0.885772,-0.000000
0.254509,0.661323,-0.002047
0.939880,0.400802,0.000377
0.332665,0.442886,-0.000034
0.472946,0.180361,-0.001790
0.565130,0.771543,-0.000237
0.823647,0.332665,-0.000362
0.358717,0.232465,-0.000456
0.973948,0.713427,0.000784
0.352705,0.843687,0.001121
0.256513,0.014028,-0.000752
0.617234,0.957916,-0.000098
0.116232,0.915832,0.000444
0.418838,0.248497,-0.000506
0.753507,0.697395,-0.001572
0.795591,0.012024,-0.001224
0.537074,0.068136,-0.000395
0.070140,0.787575,0.000172
0.727455,0.833667,0.000879
0.468938,0.623246,-0.000704
0.527054,0.264529,-0.000306
0.577154,0.288577,0.000204
0.474950,0.112224,0.000154
0.749499,0.210421,-0.000763
0.901804,0.507014,-0.000025
0.553106,0.979960,0.000921
0.763527,0.739479,-0.000195
0.779559,0.503006,-0.002508
0.324649,0.108216,0.000302
0.701403,0.605210,-0.001490
0.659319,0.422846,-0.000025
0.913828,0.138277,-0.000165
0.897796,0.486974,0.000688
0.206413,0.474950,0.000093
0.785571,0.214429,0.001639
0.599198,0.120240,-0.001975
0.613226,0.987976,0.000327
0.262525,0.701403,-0.000176
0.569138,0.739479,-0.001462
0.146293,0.068136,0.001339
0.869739,0.308617,0.000771
0.659319,0.252505,0.001187
0.304609,0.903808,0.000598
0.871743,0.921844,0.000210
0.030060,0.743487,0.001192
0.995992,0.462926,-0.000362
0.597194,0.046092,0.000461
0.801603,0.529058,-0.001620
0.180361,0.673347,0.001446
0.857715,0.523046,0.000428
0.873747,0.905812,0.001388
0.511022,0.813627,-0.000622
0.370741,0.617234,-0.001261
0.617234,0.354709,-0.000749
0.190381,0.056112,-0.001146
0.655311,0.318637,-0.001182
0.923848,0.126253,-0.000539
0.957916,0.278557,0.001705
0.334669,0.074148,-0.000908
0.492986,0.991984,0.001204
0.158317,0.831663,0.000411
0.789579,0.432866,0.000400
0.501002,0.507014,0.000026
0.492986,0.344689,-0.000205
0.523046,0.821643,0.000450
0.739479,0.705411,-0.001363
0.903808,0.987976,-0.000257
0.054108,0.787575,0.000722
0.162325,0.422846,-0.000250
0.320641,0.262525,-0.000604
0.284569,0.741483,-0.000680
0.196393,0.895792,-0.000566
0.575150,0.064128,0.000186
0.941884,0.713427,0.001714
0.907816,0.901804,-0.000371
0.340681,0.254509,-0.000429
0.533066,0.246493,-0.000604
0.697395,0.462926,-0.000249
0.264529,0.711423,0.000865
0.765531,0.765531,0.001610
0.881764,0.318637,-0.000760
0.328657,0.753507,0.000750
0.639279,0.146293,0.000373
0.933868,0.024048,0.000367
0.274549,0.140281,0.001867
0.412826,0.687375,-0.000633
0.146293,0.761523,-0.000801
0.002004,0.208417,0.003288
0.951904,0.424850,-0.000543
0.921844,0.052104,0.000433
0.635271,0.064128,0.000706
0.358717,0.422846,0.001072
0.559118,0.683367,-0.000808
0.899800,0.987976,-0.000656
0.008016,0.749499,-0.000482
0.166333,0.609218,0.001541
0.392786,0.490982,-0.000268
0.352705,0.555110,-0.001385
0.118236,0.482966,-0.000018
0.603206,0.581162,-0.000804
0.452906,0.378758,-0.000962
0.905812,0.611222,-0.001603
0.386774,0.274549,0.000019
0.424850,0.154309,0.000113
0.482966,1.000000,0.000287
0.164329,0.545090,0.002066
0.831663,0.789579,0.000897
0.947896,0.557114,0.000318
0.180361,0.212425,0.000399
0.412826,0.657315,0.000131
0.753507,0.599198,-0.000946
0.829659,0.308617,-0.000544
0.232465,0.390782,-0.001823
0.997996,0.897796,-0.000605
0.366733,0.432866,-0.000294
0.042084,0.260521,0.000341
0.687375,0.240481,-0.000601
0.010020,0.120240,0.001885
0.232465,0.713427,-0.000183
0.200401,0.611222,0.002109
0.264529,0.857715,-0.000877
0.156313,0.166333,0.001216
0.991984,0.741483,-0.000190
0.813627,0.152305,0.001579
0.703407,0.895792,-0.001666
0.238477,0.254509,0.001292
0.098196,0.597194,0.001102
0.458918,0.416834,0.000245
0.515030,0.048096,-0.000625
0.480962,0.543086,-0.000411
0.735471,0.416834,0.001109
0.701403,0.861723,-0.000997
0.346693,0.603206,-0.000936
0.246493,0.897796,-0.000444
0.218437,0.693387,-0.000775
0.062124,0.058116,0.001275
0.823647,0.388778,0.000424
0.545090,0.242485,-0.000166
0.745491,0.248497,-0.001944
0.446894,0.014028,-0.000251
0.897796,0.308617,0.000441
0.541082,0.503006,-0.001077
0.020040,0.078156,0.001689
0.312625,0.579158,-0.000354
0.142285,0.687375,-0.000126
0.621242,0.432866,0.001155
0.707415,0.362725,0.002191
0.008016,0.302605,0.000802
0.891784,0.366733,0.000184
0.831663,0.024048,-0.001508
0.286573,0.799599,-0.001815
0.436874,0.935872,-0.000671
0.965932,0.743487,-0.000303
0.042084,0.364729,0.000797
0.747495,0.016032,0.000685
0.507014,0.248497,-0.001142
0.126253,0.078156,0.000180
0.224449,0.857715,-0.000705
0.464930,0.919840,0.000262
0.452906,0.302605,-0.000273
0.466934,0.797595,0.000105
0.134269,0.376754,0.000901
0.757515,0.160321,0.000354
0.537074,0.787575,-0.000608
0.969940,0.422846,-0.000342
0.661323,0.785571,0.000452
0.709419,0.468938,0.001122
0.436874,0.158317,-0.000010
0.505010,0.498998,-0.001038
0.535070,0.929860,0.001427
0.152305,0.144289,0.002396
0.571142,0.296593,-0.000024
0.028056,0.336673,-0.000900
0.184369,0.000000,0.000291
0.839679,0.064128,-0.001328
0.156313,0.783567,0.000996
0.042084,0.144289,0.002101
0.484970,0.817635,0.000312
0.801603,0.102204,0.000707
0.591182,0.709419,-0.001089
0.879760,0.939880,-0.000407
0.490982,0.116232,0.000433
0.527054,0.490982,-0.001841
0.090180,0.086172,0.000791
0.426854,0.523046,-0.000500
0.817635,0.358717,0.000798
0.298597,0.202405,0.001954
0.673347,0.793587,-0.000349
0.318637,0.016032,0.000091
0.637275,0.368737,0.000653
0.440882,0.198397,-0.000951
0.923848,0.008016,0.001415
0.318637,0.398798,-0.000328
0.048096,0.012024,0.000268
0.300601,0.468938,0.001823
0.945892,0.691383,0.000597
0.224449,0.549098,0.000271
0.442886,0.452906,-0.001105
0.807615,0.402806,0.001279
0.615230,0.086172,0.000415
0.416834,0.306613,-0.000671
0.647295,0.058116,-0.000091
0.585170,0.322645,-0.000398
0.192385,0.294589,-0.000251
0.288577,0.801603,-0.002015
0.208417,0.264529,0.001224
0.084168,0.589178,0.001258
0.394790,0.825651,0.002028
0.238477,0.759519,-0.002306
0.755511,0.100200,0.000038
0.783567,0.789579,-0.000753
0.078156,0.372745,0.000649
0.819639,0.665331,-0.000183
0.218437,0.875752,-0.000616
0.424850,0.589178,-0.000091
0.226453,0.298597,0.000229
0.879760,0.446894,0.000899
0.679359,0.168337,0.000288
0.420842,0.525050,0.000270
0.583166,0.665331,-0.001376
0.326653,0.977956,-0.000999
0.112224,0.887776,0.001305
0.028056,0.817635,0.001315
0.503006,0.294589,-0.000253
0.607214,0.032064,0.001467
0.787575,0.675351,0.001095
0.064128,0.649299,-0.000177
0.298597,0.002004,-0.001241
0.573146,0.945892,0.000597
0.881764,0.226453,-0.000243
0.807615,0.915832,-0.001922
0.671343,0.967936,0.000037
0.527054,0.941884,0.001205
0.887776,0.288577,0.001074
0.987976,0.667335,0.000281
0.737475,0.987976,-0.000365
0.352705,0.797595,0.001227
0.348697,0.915832,-0.001726
0.637275,0.677355,-0.001268
0.663327,0.791583,-0.000040
0.490982,0.855711,-0.000153
0.689379,0.402806,0.000266
0.715431,0.158317,0.001210
0.855711,0.318637,0.000681
0.817635,0.801603,0.001270
0.030060,0.567134,-0.001011
0.268537,0.132265,0.000716
0.949900,0.661323,0.000337
0.997996,0.488978,-0.000618
0.418838,0.529058,0.000540
0.681363,0.234469,0.000540
0.755511,0.250501,-0.001886
0.268537,0.284569,0.000354
0.376754,0.078156,0.002230
0.787575,0.130261,-0.000701
0.196393,0.410822,0.000213
0.140281,0.521042,0.000779
0.517034,0.262525,-0.000778
0.891784,0.334669,0.000392
0.144289,0.262525,0.000314
0.961924,0.987976,-0.000811
0.561122,0.394790,0.000332
0.110220,0.194389,0.000744
0.721443,0.939880,0.000826
0.763527,0.725451,0.000218
0.761523,0.370741,-0.000375
0.310621,0.815631,-0.001128
0.444890,0.156313,-0.000543
0.633267,0.364729,0.000842
0.430862,0.647295,-0.000608
0.647295,0.665331,-0.000652
0.394790,0.398798,-0.002130
0.036072,0.913828,0.000424
0.987976,0.466934,-0.000038
0.959920,0.983968,0.000035
0.749499,0.298597,-0.000852
0.673347,0.927856,-0.000263
0.406814,0.547094,0.000824
0.795591,0.867735,0.000162
0.350701,0.599198,-0.000844
0.054108,0.392786,0.000481
0.509018,0.585170,-0.000916
0.927856,0.148297,-0.000040
0.134269,0.881764,0.001311
0.909820,0.290581,0.000856
0.699399,0.937876,0.001235
1.000000,0.118236,0.002735
0.498998,0.280561,-0.000934
0.148297,0.815631,0.000164
0.989980,0.769539,-0.000130
0.825651,0.420842,0.001534
0.963928,0.669339,0.000431
0.665331,0.547094,-0.000302
0.274549,0.388778,0.001009
0.737475,0.292585,-0.000603
0.192385,0.102204,0.000671
0.575150,0.144289,-0.001345
0.216433,0.639279,-0.000523
0.633267,0.436874,0.000725
0.695391,0.767535,-0.000396
0.118236,0.897796,0.001160
0.785571,0.382766,-0.000475
0.042084,0.709419,0.000581
0.236473,0.721443,-0.000545
0.803607,0.565130,-0.000098
0.312625,0.204409,0.001186
0.809619,0.454910,0.000214
0.374749,0.917836,-0.002139
0.851703,0.595190,-0.000930
